

🇨🇳CCTV,#genre#
CCTV5,http://117.148.187.88/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228942/index.m3u8
CCTV5,http://117.148.187.80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228945/index.m3u8
CCTV5,http://117.148.187.86/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228948/index.m3u8
CCTV5,http://117.148.187.44/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229687/01.m3u8?fmt=ts2hls
CCTV5+,http://117.148.187.71/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228372/01.m3u8?fmt=ts2hls
CCTV6,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228566/01.m3u8?fmt=ts2hls
CCTV6,http://117.148.187.113/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228594/index.m3u8
CCTV7,http://117.148.187.77/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228455/01.m3u8?fmt=ts2hls
CCTV9,http://39.134.176.157/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228458/01.m3u8?fmt=ts2hls
CCTV9,http://117.148.187.101/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228510/01.m3u8?fmt=ts2hls
CCTV10,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228474/01.m3u8?fmt=ts2hls
CCTV12,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228477/01.m3u8?fmt=ts2hls
CCTV12,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228480/01.m3u8?fmt=ts2hls
CCTV13,http://117.148.187.78/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228266/01.m3u8?fmt=ts2hls
CCTV13,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228549/01.m3u8?fmt=ts2hls
CCTV14,http://117.148.187.77/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228461/01.m3u8?fmt=ts2hls
CCTV14,http://117.148.187.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228488/01.m3u8?fmt=ts2hls
CCTV14,http://117.148.187.112/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228335/01.m3u8?fmt=ts2hls
CCTV15,http://117.148.187.79/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228281/01.m3u8?fmt=ts2hls
CCTV17,http://117.148.187.74/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229762/01.m3u8?fmt=ts2hls
中国教育1,http://117.148.187.111/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228285/01.m3u8?fmt=ts2hls
中国教育4,http://117.148.187.12/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230334/index.m3u8
CGTN,http://117.148.187.94/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228416/01.m3u8?fmt=ts2hls
CGTN,http://117.148.187.112/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228545/01.m3u8?fmt=ts2hls
东南卫视,http://117.148.187.78/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228269/01.m3u8?fmt=ts2hls
东方卫视,http://117.148.187.71/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228486/01.m3u8?fmt=ts2hls
东方卫视,http://117.148.187.94/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228354/01.m3u8?fmt=ts2hls
东方卫视,http://117.148.187.75/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228519/01.m3u8?fmt=ts2hls
东方卫视,http://117.148.187.80/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228831/index.m3u8
云南卫视,http://117.148.187.95/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228303/01.m3u8?fmt=ts2hls
内蒙古卫视,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228339/01.m3u8?fmt=ts2hls
北京卫视,http://117.148.187.109/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228467/01.m3u8?fmt=ts2hls
北京卫视,http://117.148.187.81/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228500/01.m3u8?fmt=ts2hls
北京卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228828/index.m3u8
吉林卫视,http://117.148.187.107/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228275/01.m3u8?fmt=ts2hls
天津卫视,http://117.148.187.112/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228492/01.m3u8?fmt=ts2hls
天津卫视,http://117.148.187.89/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228503/01.m3u8?fmt=ts2hls
天津卫视,http://39.134.176.154/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228320/01.m3u8?fmt=ts2hls
宁夏卫视,http://39.134.176.161/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228263/01.m3u8?fmt=ts2hls
宁夏卫视,http://39.134.176.160/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228284/01.m3u8?fmt=ts2hls
安徽卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228470/01.m3u8?fmt=ts2hls
安徽卫视,http://117.148.187.65/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228332/01.m3u8?fmt=ts2hls
安徽卫视,http://117.148.187.92/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228506/01.m3u8?fmt=ts2hls
山东卫视,http://117.148.187.85/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228308/01.m3u8?fmt=ts2hls
山东卫视,http://117.148.187.92/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228515/01.m3u8?fmt=ts2hls
山西卫视,http://39.134.176.161/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228291/01.m3u8?fmt=ts2hls
广东卫视,http://117.148.187.79/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228495/01.m3u8?fmt=ts2hls
广东卫视,http://117.148.187.82/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228329/01.m3u8?fmt=ts2hls
广东卫视,http://117.148.187.101/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228522/01.m3u8?fmt=ts2hls
广东卫视,http://117.148.187.67/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228812/index.m3u8
广西卫视,http://117.148.187.86/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228290/01.m3u8?fmt=ts2hls
新疆卫视,http://112.17.40.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228326/01.m3u8?fmt=ts2hls
江苏卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228464/01.m3u8?fmt=ts2hls
江苏卫视,http://39.134.176.161/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228351/01.m3u8?fmt=ts2hls
江苏卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228494/01.m3u8?fmt=ts2hls
江西卫视,http://117.148.187.108/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228479/01.m3u8?fmt=ts2hls
江西卫视,http://117.148.187.86/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228293/01.m3u8?fmt=ts2hls
江西卫视,http://117.148.187.92/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228840/index.m3u8
河北卫视,http://112.17.40.46/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228278/01.m3u8?fmt=ts2hls
河南卫视,http://117.148.187.108/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228309/01.m3u8?fmt=ts2hls
浙江卫视,http://117.148.187.55/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228491/01.m3u8?fmt=ts2hls
浙江卫视,http://112.17.40.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228324/01.m3u8?fmt=ts2hls
海南卫视,http://112.17.40.45/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228294/01.m3u8?fmt=ts2hls
深圳卫视,http://117.148.187.82/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228489/01.m3u8?fmt=ts2hls
深圳卫视,http://117.148.187.86/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228314/01.m3u8?fmt=ts2hls
深圳卫视,http://117.148.187.101/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228497/01.m3u8?fmt=ts2hls
深圳卫视,http://117.148.187.88/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228825/index.m3u8
湖北卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228476/01.m3u8?fmt=ts2hls
湖北卫视,http://112.17.40.150/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228357/01.m3u8?fmt=ts2hls
湖北卫视,http://117.148.187.89/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228512/01.m3u8?fmt=ts2hls
湖南卫视,http://117.148.187.108/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228483/01.m3u8?fmt=ts2hls
湖南卫视,http://117.148.187.53/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228516/01.m3u8?fmt=ts2hls
湖南卫视,http://117.148.187.87/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228336/01.m3u8?fmt=ts2hls
甘肃卫视,http://117.148.187.87/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228288/01.m3u8?fmt=ts2hls
西藏卫视,http://39.134.176.161/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228345/01.m3u8?fmt=ts2hls
西藏卫视,http://117.148.187.70/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228348/01.m3u8?fmt=ts2hls
贵州卫视,http://117.148.187.79/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228300/01.m3u8?fmt=ts2hls
辽宁卫视,http://117.148.187.99/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228317/01.m3u8?fmt=ts2hls
辽宁卫视,http://117.148.187.112/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228498/01.m3u8?fmt=ts2hls
重庆卫视,http://39.134.176.161/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228296/01.m3u8?fmt=ts2hls
重庆卫视,http://117.148.187.48/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228501/01.m3u8?fmt=ts2hls
陕西卫视,http://117.148.187.114/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228272/01.m3u8?fmt=ts2hls
青海卫视,http://117.148.187.84/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228287/01.m3u8?fmt=ts2hls
黑龙江卫视,http://39.134.176.156/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228473/01.m3u8?fmt=ts2hls
黑龙江卫视,http://117.148.187.66/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228509/01.m3u8?fmt=ts2hls
黑龙江卫视,http://117.148.187.114/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228302/01.m3u8?fmt=ts2hls
新疆兵团卫视,http://117.148.187.101/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228419/01.m3u8?fmt=ts2hls
山东教育卫视,http://117.148.187.82/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228999/index.m3u8
湖南茶频道,http://117.148.187.59/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229404/01.m3u8?fmt=ts2hls
上海哈哈炫动,http://117.148.187.84/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229065/index.m3u8
北广优优宝贝,http://117.148.187.84/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229380/01.m3u8?fmt=ts2hls
江苏优漫卡通,http://39.134.176.154/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228378/01.m3u8?fmt=ts2hls
北京冬奥纪实,http://117.148.187.41/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229407/01.m3u8?fmt=ts2hls
北京卡酷少儿,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228375/01.m3u8?fmt=ts2hls
北广四海钓鱼,http://117.148.187.50/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228662/01.m3u8?fmt=ts2hls
广东嘉佳卡通,http://117.148.187.76/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228593/01.m3u8?fmt=ts2hls
湖南金鹰卡通,http://117.148.187.114/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228362/01.m3u8?fmt=ts2hls
湖南金鹰纪实,http://39.134.176.163/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229328/01.m3u8?fmt=ts2hls
北广车迷,http://117.148.187.71/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229410/01.m3u8?fmt=ts2hls
浙江数码时代,http://117.148.187.95/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228989/01.m3u8?fmt=ts2hls
浙江数码时代,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229419/index.m3u8
杭州1,http://117.148.187.88/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228393/01.m3u8?fmt=ts2hls
杭州1,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230497/index.m3u8
杭州2,http://117.148.187.43/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230466/index.m3u8
杭州3,http://39.134.176.145/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230472/index.m3u8
杭州4,http://39.134.176.144/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230500/index.m3u8
杭州5,http://117.148.187.51/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230463/index.m3u8
杭州导视,http://117.148.187.43/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230469/index.m3u8
杭州房产电视,http://117.148.187.15/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230494/index.m3u8
嘉兴新闻综合,http://117.148.187.100/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228582/01.m3u8?fmt=ts2hls
上海东方购物,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229588/index.m3u8
华数,http://112.17.40.153/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221228564/01.m3u8?fmt=ts2hls
华数,http://117.148.187.56/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230682/index.m3u8
北京家有购物,http://117.148.187.13/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221229044/index.m3u8
直播仙居三千院酒店-烹饪间,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230161/index.m3u8
直播臻品烘焙面包坊-烘焙区,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230190/index.m3u8
直播千岛湖龙山岛,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230653/index.m3u8
直播临安天目山,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230631/index.m3u8
直播武林广场,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230628/index.m3u8
直播下姜村,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230668/index.m3u8
直播富春江,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230671/index.m3u8
直播,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230622/index.m3u8
直播,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230662/index.m3u8
直播,http://39.134.176.249/hwltc.tv.cdn.zj.chinamobile.com/PLTV/88888888/224/3221230665/index.m3u8


江苏移动PLTV 
纯享4K,http://ott.js.chinamobile.com/PLTV/3/224/3221227506/index.m3u8
SiTV欢笑剧场,http://ott.js.chinamobile.com/PLTV/3/224/3221227715/index.m3u8
4K花园1,http://ott.js.chinamobile.com/PLTV/3/224/3221227746/index.m3u8
4K花园2,http://ott.js.chinamobile.com/PLTV/3/224/3221227749/index.m3u8
4K花园3,http://ott.js.chinamobile.com/PLTV/3/224/3221227813/index.m3u8
凤凰中文,http://ott.js.chinamobile.com/PLTV/3/224/3221226922/index.m3u8
凤凰资讯,http://ott.js.chinamobile.com/PLTV/3/224/3221226923/index.m3u8
凤凰香港,http://223.110.251.152:6610/ott.js.chinamobile.com/PLTV/3/224/3221226975/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227375/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221225530/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227494/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221226316/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227644/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227641/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227675/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227725/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227431/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227462/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227634/index.m3u8
CCTV1,http://ott.js.chinamobile.com/PLTV/3/224/3221227467/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221226993/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221227207/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221227708/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221227427/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221227696/index.m3u8
CCTV2,http://ott.js.chinamobile.com/PLTV/3/224/3221227543/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221225588/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227481/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227295/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227650/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227424/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227623/index.m3u8
CCTV3,http://ott.js.chinamobile.com/PLTV/3/224/3221227546/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227378/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221225534/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227683/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227658/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227489/index.m3u8
CCTV4,http://ott.js.chinamobile.com/PLTV/3/224/3221227549/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227640/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227298/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227166/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227452/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227478/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227661/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227686/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227466/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227401/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227537/index.m3u8
CCTV5,http://ott.js.chinamobile.com/PLTV/3/224/3221227617/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227381/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221225604/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227522/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227685/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227714/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227463/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227631/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227480/index.m3u8
CCTV5+,http://ott.js.chinamobile.com/PLTV/3/224/3221227502/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227209/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227301/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221225548/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227664/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227581/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227430/index.m3u8
CCTV6,http://ott.js.chinamobile.com/PLTV/3/224/3221227505/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221227314/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221225546/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221227642/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221227626/index.m3u8
CCTV7,http://ott.js.chinamobile.com/PLTV/3/224/3221227690/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227304/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227205/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227204/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227750/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227667/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227433/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227629/index.m3u8
CCTV8,http://ott.js.chinamobile.com/PLTV/3/224/3221227473/index.m3u8
CCTV9,http://ott.js.chinamobile.com/PLTV/3/224/3221225532/index.m3u8
CCTV9,http://ott.js.chinamobile.com/PLTV/3/224/3221227704/index.m3u8
CCTV9,http://ott.js.chinamobile.com/PLTV/3/224/3221227659/index.m3u8
CCTV9,http://ott.js.chinamobile.com/PLTV/3/224/3221227614/index.m3u8
CCTV10,http://ott.js.chinamobile.com/PLTV/3/224/3221227317/index.m3u8
CCTV10,http://ott.js.chinamobile.com/PLTV/3/224/3221225550/index.m3u8
CCTV10,http://ott.js.chinamobile.com/PLTV/3/224/3221227717/index.m3u8
CCTV10,http://ott.js.chinamobile.com/PLTV/3/224/3221227620/index.m3u8
CCTV11,http://ott.js.chinamobile.com/PLTV/3/224/3221227524/index.m3u8
CCTV11,http://ott.js.chinamobile.com/PLTV/3/224/3221227720/index.m3u8
CCTV12,http://ott.js.chinamobile.com/PLTV/3/224/3221227655/index.m3u8
CCTV12,http://ott.js.chinamobile.com/PLTV/3/224/3221227637/index.m3u8
CCTV13,http://ott.js.chinamobile.com/PLTV/3/224/3221227601/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227201/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227656/index.m3u8
CCTV14,http://ott.js.chinamobile.com/PLTV/3/224/3221227693/index.m3u8
CCTV15,http://ott.js.chinamobile.com/PLTV/3/224/3221227538/index.m3u8
CCTV15,http://ott.js.chinamobile.com/PLTV/3/224/3221227723/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227578/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227589/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227592/index.m3u8
CCTV17,http://ott.js.chinamobile.com/PLTV/3/224/3221227726/index.m3u8
东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227553/index.m3u8
东南卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227670/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227396/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227597/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227732/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227688/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227208/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227486/index.m3u8
东方卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227511/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227390/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227246/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227694/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227652/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221225574/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227436/index.m3u8
北京卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227508/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227382/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227212/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227633/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227756/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227741/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227407/index.m3u8
天津卫视,http://ott.js.chinamobile.com/PLTV/3/224/3221227488/index.m3u8
